id,original_id,labels,properties,depth,number,new,old_number
11,61bded61-bfc6-4332-bd75-d2b30d5f93e7,Resource,uri:?abbreviation:?adherents:?adminCenter:?adslChan:?affiliation1Title:?affiliations:?affluenceRecord:?align:?altitude:?année:?annéePop:?annéesActives:?après:?auteur:?auteurs:?avant:?birthDate:?birthName:?blason:?broadcastArea:?budget:?cableChan:?campus:?capacité:?caption:?charte:?children:?coaPic:?coaRes:?code:?collapsible:?color:?colorcode:?colors:?colours:?commonName:?commons:?commonsTitre:?conjoint:?continent:?conventionalLongName:?couleur:?country:?data:?dataType:?date:?dateDeDécès:?dateDeNaissance:?dateOfBirth:?daïras:?deathDate:?description:?direction:?display:?doctoral:?dénominationChef:?election:?emblème:?enfants:?englishName:?englishmotto:?enseignants:?era:?established:?establishedDate:?establishedEvent:?european:?familycolor:?filename:?flag:?flagP:?flagS:?float:?fonction:?fondation:?footnotes:?format:?formation:?formerNames:?foundation:?founded:?fr:?genre:?gentilé:?glotto:?glottorefname:?gouvernement:?governmentType:?group:?géolocalisation:?head:?headLabel:?header:?headquarters:?honorificSuffix:?houseType:?id:?ideology:?idéologie:?image:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageName:?imageSize:?imageSymbol:?imageloc:?imagesize:?incomingRelationships:?international:?iptvChan:?iptvServ:?isbn:?iso:?iso2b:?iso2t:?jusqu'auFonction:?label:?lang:?language:?langue:?lastElection:?latd:?latitude:?latm:?latns:?launch:?leader1Title:?leader1Type:?leader2Name:?leader2Title:?leader3Name:?leader3Title:?leaderName:?lienAuteur:?lienPériodique:?lieu:?lieuDeNaissance:?lingua:?linkingName:?logo:?logoCaption:?logoSize:?logoTaille:?logofile:?logosize:?longd:?longew:?longitude:?longm:?légende:?légendeImageloc:?mandat:?mapCaption:?mapWidth:?mcaption:?members:?membership:?membershipYear:?mois:?motto:?msize:?name:?nameLang:?nameNative:?nation:?nationalAnthem:?nationalité:?nativeName:?nativeNameLang:?nativename:?newspaper:?nick:?nickname:?nom:?nomDeNaissance:?nomOriginel:?nombreCommunes:?nomsMembresAssemblée:?nomsPrécédents:?notice:?numéro:?occupation:?office:?option:?other:?outgoingRelationships:?ouverture:?pages:?parti:?partyLogo:?partyName:?personnel:?pictureFormat:?placeOfBirth:?politicalGroups:?population:?postgrad:?predecessor:?primeminister:?propriétaire:?prénom:?présiAssemblée:?père:?période:?périodique:?quote:?quoted:?rangPopulation:?rangSuperficie:?reason:?region:?rénovation:?salign:?satChan:?script:?seats4Title:?secretaryGeneral:?sessionRes:?share:?shareAsOf:?shareSource:?shortDescription:?signature:?siège:?slogan:?source:?speakers:?species:?spouse:?state:?states:?status:?statusText:?statut:?structure:?structure1Alt:?structure1Res:?studentWing:?students:?superficie:?superficieNotes:?surface:?surnom:?symbolType:?série:?termEnd:?termStart:?terrChan:?texte:?title:?titre:?titreVolume:?titulature:?trad:?tribunes:?type:?url:?valeur:?value:?volume:?voy:?wali:?weblabel:?width:?wikiquote:?wikivoyage:?wikt:?wilaya:?wilayaDepuis:?wing:?wing1Title:?yearEnd:?yearStart:?years:?youthWing:?àPartirDuFonction:?éditeur:?étudiants,5,42,0,Nan
12,fb52c988-fe1b-47d8-8e10-169634d5e018,Resource,uri:?abbreviation:?adherents:?adminCenter:?affiliation1Title:?align:?altitude:?année:?annéePop:?auteurs:?birthDate:?broadcastArea:?cableChan:?caption:?charte:?coaPic:?coaRes:?collapsible:?color:?colorcode:?colors:?colours:?commonName:?commons:?conventionalLongName:?country:?data:?dataType:?date:?dateDeNaissance:?dateOfBirth:?description:?display:?dénominationChef:?election:?emblème:?enfants:?englishmotto:?establishedDate:?establishedEvent:?familycolor:?filename:?flag:?float:?fonction:?fondation:?footnotes:?format:?formation:?foundation:?founded:?fr:?gentilé:?glotto:?glottorefname:?gouvernement:?headquarters:?houseType:?id:?ideology:?idéologie:?imageCoat:?imageFlag:?imageMap:?imageSize:?imageSymbol:?incomingRelationships:?iptvChan:?iptvServ:?isbn:?iso:?jusqu'auFonction:?label:?lang:?lastElection:?latd:?latitude:?latm:?latns:?launch:?leader1Title:?leader1Type:?leader2Name:?leader2Title:?leaderName:?lienAuteur:?lienPériodique:?lieu:?lieuDeNaissance:?lingua:?linkingName:?logo:?logoCaption:?logoSize:?logoTaille:?logofile:?logosize:?longd:?longew:?longitude:?longm:?légende:?mapCaption:?mapWidth:?mcaption:?members:?membership:?membershipYear:?mois:?motto:?msize:?name:?nameNative:?nation:?nationalAnthem:?nationalité:?nativeName:?newspaper:?nom:?nomsMembresAssemblée:?notice:?numéro:?occupation:?office:?option:?other:?outgoingRelationships:?pages:?parti:?partyLogo:?partyName:?pictureFormat:?placeOfBirth:?politicalGroups:?population:?prénom:?présiAssemblée:?périodique:?quote:?quoted:?region:?salign:?satChan:?script:?sessionRes:?share:?shareAsOf:?shortDescription:?siège:?slogan:?source:?speakers:?species:?statut:?structure:?structure1Alt:?structure1Res:?studentWing:?superficie:?superficieNotes:?symbolType:?série:?termEnd:?termStart:?terrChan:?texte:?title:?titre:?titreVolume:?trad:?url:?valeur:?value:?volume:?voy:?width:?wikivoyage:?wikt:?wing1Title:?youthWing:?àPartirDuFonction:?éditeur,6,20,0,Nan
13,339dca1c-2936-4c71-9ccf-1db01ac98429,Resource,name:uri:?abbreviation:?adherents:?align:?année:?caption:?charte:?collapsible:?color:?colors:?commonName:?commons:?conventionalLongName:?country:?date:?dateDeNaissance:?description:?dénominationChef:?emblème:?enfants:?englishmotto:?establishedDate:?familycolor:?filename:?flag:?fonction:?fondation:?founded:?fr:?glotto:?glottorefname:?gouvernement:?headquarters:?ideology:?idéologie:?imageCoat:?imageFlag:?imageMap:?incomingRelationships:?isbn:?iso:?jusqu'auFonction:?label:?lang:?latd:?latm:?latns:?leader1Title:?leader2Name:?leader2Title:?lienAuteur:?lieu:?lieuDeNaissance:?lingua:?logo:?logoTaille:?longd:?longew:?longm:?membership:?membershipYear:?nation:?nationalAnthem:?nationalité:?nativeName:?newspaper:?nom:?nomsMembresAssemblée:?notice:?option:?other:?outgoingRelationships:?prénom:?présiAssemblée:?quote:?quoted:?region:?salign:?script:?siège:?source:?speakers:?species:?studentWing:?symbolType:?texte:?title:?titre:?titreVolume:?trad:?valeur:?value:?volume:?voy:?width:?wikt:?wing1Title:?àPartirDuFonction:?éditeur,7,8,0,Nan
14,047d3091-9221-4903-9964-cafcf473cb5a,Resource,uri:?abbreviation:?adminCenter:?affiliation1Title:?altitude:?année:?annéePop:?auteurs:?birthDate:?broadcastArea:?cableChan:?charte:?coaPic:?coaRes:?colorcode:?colors:?colours:?commons:?country:?data:?dataType:?date:?dateDeNaissance:?dateOfBirth:?description:?display:?dénominationChef:?election:?emblème:?establishedDate:?establishedEvent:?float:?fondation:?footnotes:?format:?formation:?foundation:?gentilé:?gouvernement:?headquarters:?houseType:?id:?ideology:?imageFlag:?imageMap:?imageSize:?imageSymbol:?incomingRelationships:?iptvChan:?iptvServ:?jusqu'auFonction:?label:?lastElection:?latitude:?launch:?leader1Title:?leader1Type:?leaderName:?lienAuteur:?lienPériodique:?lieuDeNaissance:?linkingName:?logo:?logoCaption:?logoSize:?logoTaille:?logofile:?logosize:?longitude:?légende:?mapCaption:?mapWidth:?mcaption:?members:?membership:?membershipYear:?mois:?motto:?msize:?name:?nameNative:?nationalité:?nativeName:?newspaper:?nom:?numéro:?occupation:?office:?option:?outgoingRelationships:?pages:?parti:?partyLogo:?partyName:?pictureFormat:?placeOfBirth:?politicalGroups:?population:?prénom:?périodique:?satChan:?sessionRes:?share:?shareAsOf:?shortDescription:?siège:?slogan:?species:?statut:?structure:?structure1Alt:?structure1Res:?superficie:?superficieNotes:?série:?termEnd:?termStart:?terrChan:?title:?titre:?url:?valeur:?voy:?wikivoyage:?wikt:?youthWing:?àPartirDuFonction:?éditeur,7,12,0,Nan
15,9def4a51-adc3-4a1f-975b-9dc63a10951d,Resource,uri:?abbreviation:?adslChan:?affiliations:?affluenceRecord:?année:?annéePop:?annéesActives:?après:?auteur:?avant:?birthDate:?birthName:?blason:?budget:?campus:?capacité:?caption:?charte:?children:?code:?colorcode:?colors:?colours:?commonName:?commons:?commonsTitre:?conjoint:?continent:?couleur:?country:?date:?dateDeDécès:?dateDeNaissance:?dateOfBirth:?daïras:?deathDate:?description:?direction:?display:?doctoral:?enfants:?englishName:?enseignants:?era:?established:?european:?familycolor:?flag:?flagP:?flagS:?fondation:?formerNames:?foundation:?founded:?fr:?genre:?glotto:?glottorefname:?governmentType:?group:?géolocalisation:?head:?headLabel:?header:?headquarters:?honorificSuffix:?id:?image:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageName:?imageSize:?imageloc:?imagesize:?incomingRelationships:?international:?iso:?iso2b:?iso2t:?jusqu'auFonction:?label:?lang:?language:?langue:?latitude:?launch:?leader1Title:?leader2Name:?leader2Title:?leader3Name:?leader3Title:?lieu:?lingua:?logo:?logofile:?logosize:?longitude:?légende:?légendeImageloc:?mandat:?membership:?membershipYear:?name:?nameLang:?nativeName:?nativeNameLang:?nativename:?nick:?nickname:?nom:?nomDeNaissance:?nomOriginel:?nombreCommunes:?nomsPrécédents:?notice:?occupation:?office:?outgoingRelationships:?ouverture:?pages:?partyLogo:?personnel:?pictureFormat:?placeOfBirth:?population:?postgrad:?predecessor:?primeminister:?propriétaire:?père:?période:?rangPopulation:?rangSuperficie:?reason:?region:?rénovation:?satChan:?seats4Title:?secretaryGeneral:?share:?shareAsOf:?shareSource:?shortDescription:?signature:?slogan:?speakers:?species:?spouse:?state:?states:?status:?statusText:?studentWing:?students:?superficie:?surface:?surnom:?termEnd:?termStart:?terrChan:?texte:?titre:?titulature:?trad:?tribunes:?type:?url:?voy:?wali:?weblabel:?wikiquote:?wikt:?wilaya:?wilayaDepuis:?wing:?wing1Title:?yearEnd:?yearStart:?years:?youthWing:?àPartirDuFonction:?étudiants,6,22,0,Nan
16,7c982e42-5863-452d-a2a9-e8a9c9faff3b,Resource,uri:?abbreviation:?adherents:?affiInternationale:?affiliation1Title:?after:?align:?ancienNom:?année:?annéeDébut:?annéeFin:?après:?auteur:?background:?before:?birthDate:?birthName:?birthPlace:?budget:?built:?campus:?capacity:?capacité:?caption:?carte:?chef:?children:?coalition:?colonnes:?colorcode:?colors:?colours:?commercial:?commons:?commonsTitre:?conditionEffective:?construction:?consultéLe:?contenu:?couleur:?couleurBoîte:?couleurWiki:?couleurs:?country:?création:?dateOfBirth:?dateSigned:?deathDate:?deathPlace:?depositor:?description:?devise:?diffusion:?dirigeant:?disparition:?doctoral:?drapeau:?dénominationChef:?effectifs:?endowment:?established:?european:?evt:?evt1Date:?evt2Date:?faculty:?fermeture:?fgcolor:?flag:?fondation:?formatD'image:?formation:?formerNames:?foundation:?founded:?fr:?fullName:?genre:?givenName:?group:?groupe:?géolocalisation:?headquarters:?houseType:?id:?ideology:?idéologie:?imageWidth:?imagesize:?incomingRelationships:?inscription:?instrument:?iptvChan:?label:?lancement:?lang:?langue:?latitude:?launch:?leader:?leader1Name:?leader1Title:?leader2Title:?leader3Title:?leaderTitle:?lienÉditeur:?lieu:?location:?logo:?logoImage:?logoTaille:?logofile:?logosize:?longName:?longitude:?légende:?légendeCarte:?membership:?membershipYear:?membre:?merger:?mother:?motto:?mottoLang:?mouvementsAffiliés:?name:?nameEnglish:?nameLang:?nameNative:?nativeName:?newspaper:?nick:?nickname:?nom:?nomComplet:?nomsMembresAssemblée:?occupation:?office:?opened:?option:?order:?origin:?outgoingRelationships:?owner:?parlement:?party:?partyLogo:?partyName:?personneClé:?pictureFormat:?placeOfBurial:?position:?postgrad:?predecessor:?president:?propriétaire:?prénom:?présiAssemblée:?publicité:?purpose:?période:?quote:?recordAttendance:?regionServed:?reign:?religion:?renovated:?residence:?rows:?région:?rénovation:?satChan:?seatingCapacity:?seats1Title:?seats2Title:?secretaryGeneral:?shortDescription:?signatories:?siège:?slogan:?source:?sousTitre:?spouse:?stadiumName:?staff:?statut:?students:?superficie:?surface:?symbol:?tailleImage:?tenants:?termEnd:?termStart:?texte:?title:?titre:?trad:?type:?undergrad:?url:?valeur:?width:?wikinews:?wikisource:?wing:?wing1Title:?years:?yearsActive:?youthWing:?éditeur:?étatActuel,4,69,0,Nan
17,886cdfed-6c12-4eb2-8c18-08ba8ef5ecce,Resource,uri:?abbreviation:?adherents:?affiliation1Title:?after:?annéeDébut:?annéeFin:?before:?birthDate:?birthPlace:?budget:?built:?campus:?capacity:?caption:?carte:?chef:?coalition:?colonnes:?colorcode:?colors:?colours:?commons:?commonsTitre:?conditionEffective:?contenu:?couleurBoîte:?couleurWiki:?couleurs:?country:?création:?dateOfBirth:?dateSigned:?deathDate:?deathPlace:?depositor:?description:?devise:?dirigeant:?disparition:?doctoral:?drapeau:?dénominationChef:?effectifs:?endowment:?established:?european:?evt:?evt1Date:?evt2Date:?faculty:?fgcolor:?flag:?fondation:?formation:?formerNames:?foundation:?founded:?fr:?fullName:?groupe:?headquarters:?ideology:?idéologie:?imageWidth:?imagesize:?incomingRelationships:?iptvChan:?lang:?launch:?leader:?leader1Name:?leader1Title:?leader2Title:?leaderTitle:?location:?logo:?logoImage:?logoTaille:?logofile:?logosize:?longName:?légende:?légendeCarte:?membership:?membershipYear:?membre:?merger:?mother:?motto:?mottoLang:?mouvementsAffiliés:?name:?nameEnglish:?nameLang:?nativeName:?newspaper:?nick:?nickname:?nom:?nomsMembresAssemblée:?occupation:?office:?opened:?option:?order:?outgoingRelationships:?owner:?partyLogo:?partyName:?personneClé:?pictureFormat:?placeOfBurial:?position:?postgrad:?predecessor:?president:?présiAssemblée:?purpose:?recordAttendance:?regionServed:?reign:?religion:?renovated:?residence:?région:?satChan:?seatingCapacity:?seats1Title:?seats2Title:?secretaryGeneral:?shortDescription:?signatories:?siège:?slogan:?spouse:?stadiumName:?staff:?students:?superficie:?surface:?symbol:?tailleImage:?tenants:?termEnd:?termStart:?title:?titre:?trad:?type:?undergrad:?valeur:?wikinews:?wikisource:?wing:?wing1Title:?years:?youthWing,5,44,0,Nan
18,238b7041-5d47-40f4-8d86-8678d950f2eb,Resource,dénominationChef:fondation:logo:logoTaille:name:nom:option:outgoingRelationships:présiAssemblée:siège:uri:valeur:?adherents:?commons:?commonsTitre:?nomsMembresAssemblée:?wikinews,6,2,0,Nan
19,a3d9de37-65eb-4caa-b97f-8d4a90414b4d,Resource,outgoingRelationships:uri:?adherents:?affiInternationale:?affiliation1Title:?after:?align:?ancienNom:?année:?après:?auteur:?background:?before:?birthDate:?birthName:?birthPlace:?capacité:?caption:?children:?colours:?commercial:?commons:?construction:?consultéLe:?couleur:?couleurBoîte:?couleurs:?country:?création:?dateOfBirth:?deathDate:?deathPlace:?description:?diffusion:?disparition:?dénominationChef:?european:?fermeture:?fondation:?formatD'image:?foundation:?fr:?genre:?givenName:?group:?géolocalisation:?headquarters:?houseType:?id:?idéologie:?incomingRelationships:?inscription:?instrument:?label:?lancement:?lang:?langue:?latitude:?leader1Name:?leader1Title:?leader2Title:?leader3Title:?lienÉditeur:?lieu:?logo:?logoTaille:?longitude:?légende:?membership:?membershipYear:?name:?nameEnglish:?nameNative:?nativeName:?newspaper:?nom:?nomComplet:?nomsMembresAssemblée:?occupation:?office:?option:?origin:?parlement:?party:?partyLogo:?partyName:?placeOfBurial:?position:?propriétaire:?prénom:?présiAssemblée:?publicité:?période:?quote:?reign:?rows:?rénovation:?shortDescription:?siège:?slogan:?source:?sousTitre:?spouse:?statut:?tailleImage:?termEnd:?termStart:?texte:?title:?titre:?trad:?url:?valeur:?width:?wikinews:?years:?yearsActive:?éditeur:?étatActuel,5,25,0,Nan
20,b859ff3f-c360-4f1f-b9c6-8e088e4f2f11,Resource,outgoingRelationships:uri:?adherents:?affiliation1Title:?after:?align:?ancienNom:?année:?après:?auteur:?background:?before:?birthDate:?birthName:?capacité:?caption:?colours:?commercial:?construction:?consultéLe:?couleur:?couleurBoîte:?couleurs:?country:?création:?dateOfBirth:?deathDate:?deathPlace:?description:?diffusion:?disparition:?dénominationChef:?european:?fermeture:?fondation:?formatD'image:?foundation:?fr:?givenName:?group:?géolocalisation:?headquarters:?houseType:?incomingRelationships:?inscription:?instrument:?label:?lancement:?lang:?langue:?latitude:?leader1Name:?leader1Title:?leader2Title:?leader3Title:?lienÉditeur:?lieu:?logo:?logoTaille:?longitude:?légende:?membership:?membershipYear:?name:?nameEnglish:?nameNative:?nativeName:?newspaper:?nom:?nomComplet:?nomsMembresAssemblée:?office:?option:?origin:?parlement:?partyLogo:?partyName:?placeOfBurial:?position:?propriétaire:?prénom:?présiAssemblée:?publicité:?période:?quote:?reign:?rows:?rénovation:?shortDescription:?siège:?slogan:?source:?sousTitre:?spouse:?statut:?tailleImage:?termEnd:?termStart:?texte:?title:?titre:?trad:?url:?valeur:?width:?years:?yearsActive:?éditeur:?étatActuel,6,18,0,Nan
21,8905668a-278b-42b2-a99f-9859cd6e157c,Resource,outgoingRelationships:uri:?adherents:?after:?align:?ancienNom:?année:?background:?before:?birthDate:?birthName:?capacité:?caption:?colours:?construction:?consultéLe:?couleur:?couleurBoîte:?couleurs:?country:?création:?dateOfBirth:?deathDate:?description:?diffusion:?dénominationChef:?european:?fermeture:?fondation:?formatD'image:?foundation:?fr:?givenName:?group:?géolocalisation:?headquarters:?incomingRelationships:?instrument:?label:?lang:?langue:?latitude:?leader1Name:?leader1Title:?lienÉditeur:?lieu:?logo:?logoTaille:?longitude:?légende:?membership:?membershipYear:?name:?nativeName:?nom:?nomComplet:?nomsMembresAssemblée:?office:?option:?origin:?partyLogo:?partyName:?propriétaire:?prénom:?présiAssemblée:?période:?quote:?rows:?rénovation:?shortDescription:?siège:?slogan:?source:?sousTitre:?statut:?tailleImage:?termEnd:?termStart:?texte:?title:?titre:?trad:?url:?valeur:?width:?years:?yearsActive:?éditeur,7,11,0,Nan
22,9979ddce-8bb7-448a-8e6f-6ecd16b00fc8,Resource,outgoingRelationships:uri:?adherents:?after:?align:?ancienNom:?background:?before:?birthDate:?birthName:?caption:?colours:?couleur:?couleurBoîte:?couleurs:?country:?création:?dateOfBirth:?deathDate:?description:?diffusion:?dénominationChef:?fondation:?formatD'image:?foundation:?fr:?givenName:?group:?headquarters:?incomingRelationships:?instrument:?label:?lang:?leader1Title:?logo:?logoTaille:?membership:?membershipYear:?name:?nom:?nomsMembresAssemblée:?office:?option:?origin:?présiAssemblée:?période:?quote:?rows:?shortDescription:?siège:?slogan:?source:?statut:?tailleImage:?termEnd:?termStart:?texte:?title:?trad:?valeur:?width:?years:?yearsActive,8,7,0,Nan
23,af0fdc00-d7c1-4b90-98f1-88256f74964f,Resource,adherents:dénominationChef:fondation:logo:logoTaille:name:nom:nomsMembresAssemblée:option:outgoingRelationships:présiAssemblée:siège:uri:valeur,9,1,0,Nan
24,01f3dafa-09a5-4adb-baaa-a4f81b9d4c3e,Resource,outgoingRelationships:uri:?adherents:?after:?align:?ancienNom:?background:?before:?birthDate:?birthName:?caption:?colours:?couleur:?couleurBoîte:?couleurs:?country:?création:?dateOfBirth:?deathDate:?description:?diffusion:?dénominationChef:?fondation:?formatD'image:?foundation:?fr:?givenName:?group:?headquarters:?incomingRelationships:?instrument:?label:?lang:?leader1Title:?logo:?logoTaille:?membership:?membershipYear:?name:?nom:?nomsMembresAssemblée:?office:?option:?origin:?présiAssemblée:?période:?quote:?rows:?shortDescription:?siège:?slogan:?source:?statut:?tailleImage:?termEnd:?termStart:?texte:?title:?trad:?width:?years:?yearsActive,9,6,0,Nan
25,19a46f3a-62ee-4949-98ac-ed9707f988fe,Resource,nom:outgoingRelationships:uri:?ancienNom:?couleur:?couleurBoîte:?création:?diffusion:?dénominationChef:?fondation:?formatD'image:?fr:?group:?lang:?logo:?logoTaille:?name:?nomsMembresAssemblée:?option:?présiAssemblée:?période:?siège:?slogan:?statut:?tailleImage:?texte:?trad,10,2,0,Nan
26,1a34be19-08f5-4f11-9871-67f1c392c280,Resource,name:outgoingRelationships:uri:?adherents:?after:?align:?background:?before:?birthDate:?birthName:?caption:?colours:?couleurs:?country:?dateOfBirth:?deathDate:?description:?dénominationChef:?fondation:?foundation:?givenName:?headquarters:?incomingRelationships:?instrument:?label:?leader1Title:?logo:?logoTaille:?membership:?membershipYear:?nom:?nomsMembresAssemblée:?office:?option:?origin:?présiAssemblée:?quote:?rows:?shortDescription:?siège:?source:?termEnd:?termStart:?title:?width:?years:?yearsActive,10,4,0,Nan
27,75b67bbe-1f9c-4c23-bdab-4722bef950ba,Resource,outgoingRelationships:uri:?année:?capacité:?colours:?construction:?consultéLe:?country:?dénominationChef:?european:?fermeture:?fondation:?foundation:?géolocalisation:?headquarters:?incomingRelationships:?langue:?latitude:?leader1Name:?leader1Title:?lienÉditeur:?lieu:?logo:?logoTaille:?longitude:?légende:?membership:?membershipYear:?name:?nativeName:?nom:?nomComplet:?nomsMembresAssemblée:?option:?partyLogo:?partyName:?propriétaire:?prénom:?rénovation:?siège:?sousTitre:?titre:?url:?valeur:?éditeur,8,4,0,Nan
28,0bdc8c1c-3c67-4b70-b7a9-50bae8a4ec15,Resource,outgoingRelationships:uri:?affiliation1Title:?ancienNom:?après:?auteur:?birthDate:?colours:?commercial:?couleur:?country:?création:?deathDate:?deathPlace:?description:?diffusion:?disparition:?dénominationChef:?fondation:?formatD'image:?foundation:?fr:?headquarters:?houseType:?incomingRelationships:?inscription:?lancement:?lang:?leader1Title:?leader2Title:?leader3Title:?logo:?logoTaille:?légende:?name:?nameEnglish:?nameNative:?nativeName:?newspaper:?nom:?option:?parlement:?partyLogo:?partyName:?placeOfBurial:?position:?propriétaire:?publicité:?période:?reign:?siège:?slogan:?spouse:?statut:?tailleImage:?texte:?trad:?valeur:?years:?étatActuel,7,7,0,Nan
29,280ccdda-8da9-47ed-b83a-c41de197336d,Resource,outgoingRelationships:uri:?affiliation1Title:?ancienNom:?après:?auteur:?colours:?commercial:?couleur:?country:?création:?description:?diffusion:?disparition:?formatD'image:?foundation:?headquarters:?incomingRelationships:?inscription:?lancement:?leader1Title:?leader2Title:?leader3Title:?légende:?name:?nameEnglish:?nameNative:?nativeName:?newspaper:?nom:?partyLogo:?partyName:?position:?propriétaire:?publicité:?période:?siège:?slogan:?statut:?tailleImage:?étatActuel,8,5,0,Nan
30,c2ecf963-2c74-4bd6-9fd3-a11adec4b985,Resource,name:outgoingRelationships:uri:?birthDate:?deathDate:?deathPlace:?dénominationChef:?fondation:?fr:?houseType:?incomingRelationships:?lang:?logo:?logoTaille:?nom:?option:?parlement:?placeOfBurial:?reign:?spouse:?texte:?trad:?valeur:?years,8,2,0,Nan
31,cb66ceaf-f59b-4df8-afb4-87784aa1ede2,Resource,name:outgoingRelationships:uri:?affiInternationale:?background:?birthDate:?birthName:?birthPlace:?caption:?children:?commons:?dateOfBirth:?deathDate:?description:?dénominationChef:?fondation:?genre:?givenName:?id:?idéologie:?incomingRelationships:?logo:?logoTaille:?nom:?nomsMembresAssemblée:?occupation:?office:?option:?parlement:?party:?shortDescription:?spouse:?termEnd:?termStart:?wikinews:?years:?yearsActive,6,7,0,Nan
32,cd3a0224-c402-4224-b0d1-189e76a76ec0,Resource,uri:?abbreviation:?adherents:?adresse:?affiEuropéenne:?affiliation1Title:?alexa:?author:?bgcolor:?birthDate:?birthName:?birthPlace:?budget:?campus:?capacity:?capacité:?caption:?chancellor:?chef:?children:?clubsRésidents:?coatOfArms:?colonnes:?colorcode:?colors:?colours:?commercial:?commons:?commonsTitre:?conditionVigueur:?couleurBoîte:?couleurWiki:?couleurs:?country:?création:?currentStatus:?dateDeSignature:?deathDate:?deathPlace:?diffusion:?director:?débutConstruction:?dénominationChef:?députés:?endowment:?era:?established:?estate:?european:?fgcolor:?flag:?fondation:?formatD'image:?formation:?formerNames:?foundation:?founded:?foundingYear:?fr:?fullname:?group:?groupe:?géolocalisation:?headquarters:?ideology:?idéologie:?imageName:?imageTaille:?incomingRelationships:?lang:?languages:?latitude:?launchDate:?leader1Title:?leaderName:?logo:?logoTaille:?longitude:?légende:?mainOrgan:?mcaption:?membership:?membershipYear:?merger:?motto:?mottoLang:?mottoeng:?msize:?mw:?name:?nameEnglish:?nameNative:?nativeName:?nativeNameLang:?newspaper:?nom:?nomsMembresAssemblée:?notableIdeas:?office:?opened:?option:?outgoingRelationships:?ouverture:?owner:?parents:?parlement:?party:?partyLogo:?partyName:?pays:?pop:?poptot:?population:?position:?postgrad:?president:?présiAssemblée:?purpose:?ref:?regionServed:?registration:?relations:?religion:?religions:?renovated:?rénovation:?seats1Title:?seats2Title:?seats3Title:?seats5Title:?signature:?siteWeb:?size:?siège:?slogan:?species:?spouse:?staff:?statut:?students:?surface:?surname:?symbol:?sénateurs:?tailleImage:?termEnd:?termStart:?texte:?title:?trad:?type:?undergrad:?valeur:?viceChancellor:?voy:?wikiquote:?wikiquoteTitre:?wikt:?wing:?years:?youthWing,3,61,0,Nan
33,d3df11c0-07ea-40f2-b3a5-5d51ede6a32b,Resource,uri:?abbreviation:?adherents:?adresse:?affiEuropéenne:?affiliation1Title:?alexa:?author:?bgcolor:?birthDate:?birthName:?birthPlace:?budget:?campus:?capacité:?caption:?chancellor:?chef:?children:?clubsRésidents:?colonnes:?colorcode:?colors:?colours:?commercial:?commons:?commonsTitre:?conditionVigueur:?couleurBoîte:?couleurWiki:?couleurs:?country:?création:?currentStatus:?dateDeSignature:?deathDate:?deathPlace:?diffusion:?débutConstruction:?dénominationChef:?députés:?era:?european:?fgcolor:?flag:?fondation:?formatD'image:?formation:?foundation:?founded:?fr:?group:?groupe:?géolocalisation:?headquarters:?idéologie:?imageTaille:?incomingRelationships:?lang:?languages:?latitude:?launchDate:?leader1Title:?leaderName:?logo:?logoTaille:?longitude:?légende:?mainOrgan:?mcaption:?membership:?membershipYear:?merger:?motto:?mottoLang:?mottoeng:?msize:?mw:?name:?nameEnglish:?nameNative:?nativeName:?nativeNameLang:?newspaper:?nom:?nomsMembresAssemblée:?notableIdeas:?office:?option:?outgoingRelationships:?ouverture:?owner:?parents:?parlement:?party:?partyLogo:?partyName:?pays:?pop:?poptot:?population:?position:?présiAssemblée:?purpose:?ref:?regionServed:?registration:?relations:?religion:?religions:?rénovation:?seats1Title:?seats2Title:?seats3Title:?seats5Title:?signature:?siteWeb:?size:?siège:?slogan:?species:?spouse:?statut:?students:?surface:?symbol:?sénateurs:?tailleImage:?termEnd:?termStart:?texte:?title:?trad:?type:?valeur:?viceChancellor:?voy:?wikiquote:?wikiquoteTitre:?wikt:?wing:?years:?youthWing,4,54,0,Nan
34,8e57596c-dcaa-432c-9653-5da591963825,Resource,uri:?adresse:?affiliation1Title:?bgcolor:?birthDate:?birthName:?birthPlace:?capacité:?caption:?chef:?children:?clubsRésidents:?colorcode:?colors:?colours:?couleurBoîte:?couleurWiki:?couleurs:?country:?création:?deathDate:?deathPlace:?diffusion:?débutConstruction:?dénominationChef:?députés:?era:?fgcolor:?fondation:?formatD'image:?formation:?foundation:?founded:?fr:?group:?géolocalisation:?headquarters:?idéologie:?incomingRelationships:?lang:?languages:?latitude:?logo:?logoTaille:?longitude:?mainOrgan:?mcaption:?membership:?membershipYear:?motto:?msize:?mw:?name:?nameEnglish:?nameNative:?nativeName:?nom:?notableIdeas:?office:?option:?outgoingRelationships:?ouverture:?parents:?parlement:?party:?partyLogo:?pays:?pop:?population:?position:?présiAssemblée:?purpose:?ref:?regionServed:?relations:?religions:?rénovation:?seats1Title:?seats2Title:?signature:?siteWeb:?siège:?slogan:?species:?spouse:?statut:?surface:?symbol:?sénateurs:?tailleImage:?termEnd:?termStart:?texte:?title:?trad:?valeur:?voy:?wikt:?years:?youthWing,5,28,0,Nan
