Node ID (sub-cluster),Relationship,Node ID (cluster)
4428,SUBTYPE,67735
4428,SUBTYPE,76284
4428,SUBTYPE,8337
4428,SUBTYPE,67388
4428,SUBTYPE,68826
4428,SUBTYPE,471
4428,SUBTYPE,4094
4428,SUBTYPE,78780
4428,SUBTYPE,11097
4428,SUBTYPE,4468
4428,SUBTYPE,14194
4428,SUBTYPE,68922
4428,SUBTYPE,78350
4428,SUBTYPE,78597
4428,SUBTYPE,72063
4428,SUBTYPE,73910
4428,SUBTYPE,70287
4428,SUBTYPE,67132
4428,SUBTYPE,11841
4428,SUBTYPE,79820
4428,SUBTYPE,2661
4428,SUBTYPE,6510
4428,SUBTYPE,917
4428,SUBTYPE,13315
4428,SUBTYPE,12865
4428,SUBTYPE,68495
4428,SUBTYPE,76824
12592,SUBTYPE,13480
12592,SUBTYPE,3889
12592,SUBTYPE,2384
12592,SUBTYPE,9675
12592,SUBTYPE,4367
12592,SUBTYPE,80358
12592,SUBTYPE,76745
12592,SUBTYPE,75283
12592,SUBTYPE,7342
12592,SUBTYPE,3035
12592,SUBTYPE,4977
12592,SUBTYPE,75953
12592,SUBTYPE,11080
12592,SUBTYPE,2845
12592,SUBTYPE,3595
12592,SUBTYPE,1971
12592,SUBTYPE,81788
12592,SUBTYPE,67316
12592,SUBTYPE,69099
12592,SUBTYPE,79670
12592,SUBTYPE,80501
12592,SUBTYPE,77239
12592,SUBTYPE,70500
12592,SUBTYPE,14415
12592,SUBTYPE,80411
12592,SUBTYPE,71120
12592,SUBTYPE,241
12592,SUBTYPE,78466
12592,SUBTYPE,8237
12592,SUBTYPE,80515
12592,SUBTYPE,12323
12592,SUBTYPE,592
12592,SUBTYPE,81828
12592,SUBTYPE,72102
12592,SUBTYPE,11532
12592,SUBTYPE,70051
12592,SUBTYPE,75641
12592,SUBTYPE,77030
12592,SUBTYPE,71848
12592,SUBTYPE,73018
12592,SUBTYPE,80771
12592,SUBTYPE,70777
12592,SUBTYPE,6336
12592,SUBTYPE,74636
12592,SUBTYPE,75453
12592,SUBTYPE,6776
12592,SUBTYPE,76306
12592,SUBTYPE,78085
12592,SUBTYPE,6017
12592,SUBTYPE,8222
12592,SUBTYPE,1647
12592,SUBTYPE,1258
12592,SUBTYPE,14142
12592,SUBTYPE,14640
12592,SUBTYPE,70431
12592,SUBTYPE,79334
12592,SUBTYPE,79818
12592,SUBTYPE,6940
12592,SUBTYPE,6864
12592,SUBTYPE,79173
12592,SUBTYPE,13292
12592,SUBTYPE,69909
12592,SUBTYPE,12632
12592,SUBTYPE,10937
12592,SUBTYPE,72359
12592,SUBTYPE,1337
12592,SUBTYPE,13096
12592,SUBTYPE,6552
12592,SUBTYPE,12489
12592,SUBTYPE,80178
12592,SUBTYPE,67270
12592,SUBTYPE,7138
12592,SUBTYPE,5696
12592,SUBTYPE,79460
12592,SUBTYPE,9672
12592,SUBTYPE,75606
12592,SUBTYPE,9792
12592,SUBTYPE,80803
12592,SUBTYPE,6978
12592,SUBTYPE,67949
12592,SUBTYPE,2260
12592,SUBTYPE,81779
12592,SUBTYPE,9106
12592,SUBTYPE,71033
12592,SUBTYPE,12830
12592,SUBTYPE,5988
12592,SUBTYPE,2818
12592,SUBTYPE,13295
12592,SUBTYPE,14982
12592,SUBTYPE,76639
12592,SUBTYPE,6685
12592,SUBTYPE,3357
12592,SUBTYPE,80987
12592,SUBTYPE,76140
12592,SUBTYPE,77585
12592,SUBTYPE,76635
12592,SUBTYPE,79878
12592,SUBTYPE,12194
12592,SUBTYPE,12885
12592,SUBTYPE,81855
12592,SUBTYPE,72787
12592,SUBTYPE,3328
12592,SUBTYPE,7085
12592,SUBTYPE,10694
12592,SUBTYPE,6501
12592,SUBTYPE,81403
12592,SUBTYPE,69357
12592,SUBTYPE,71525
12592,SUBTYPE,12252
12592,SUBTYPE,6902
12592,SUBTYPE,80696
12592,SUBTYPE,80016
12592,SUBTYPE,69223
12592,SUBTYPE,77526
12592,SUBTYPE,72179
12592,SUBTYPE,394
12592,SUBTYPE,79266
12592,SUBTYPE,6519
12592,SUBTYPE,3579
12592,SUBTYPE,3398
12592,SUBTYPE,75434
12592,SUBTYPE,1672
12592,SUBTYPE,6435
12592,SUBTYPE,72884
12592,SUBTYPE,8698
12592,SUBTYPE,71878
12592,SUBTYPE,72159
12592,SUBTYPE,73823
12592,SUBTYPE,74234
12592,SUBTYPE,220
12592,SUBTYPE,81766
12592,SUBTYPE,4484
12592,SUBTYPE,81583
12592,SUBTYPE,384
12592,SUBTYPE,2356
12592,SUBTYPE,2670
12592,SUBTYPE,12317
12592,SUBTYPE,13477
12592,SUBTYPE,13226
12592,SUBTYPE,4583
12592,SUBTYPE,5846
12592,SUBTYPE,5813
12592,SUBTYPE,4652
12592,SUBTYPE,69928
12592,SUBTYPE,81497
12592,SUBTYPE,3567
12592,SUBTYPE,11772
12592,SUBTYPE,70210
12592,SUBTYPE,69059
12592,SUBTYPE,67322
12592,SUBTYPE,81438
12592,SUBTYPE,68013
12592,SUBTYPE,9097
12592,SUBTYPE,11489
12592,SUBTYPE,81067
12592,SUBTYPE,69949
12592,SUBTYPE,0
12592,SUBTYPE,78288
12592,SUBTYPE,76877
12592,SUBTYPE,76053
12592,SUBTYPE,6708
12592,SUBTYPE,4053
12592,SUBTYPE,70519
12592,SUBTYPE,77794
12592,SUBTYPE,78277
12592,SUBTYPE,76660
12592,SUBTYPE,78066
12592,SUBTYPE,1360
12592,SUBTYPE,2706
12592,SUBTYPE,11566
12592,SUBTYPE,3927
12592,SUBTYPE,72125
12592,SUBTYPE,80009
12592,SUBTYPE,8910
12592,SUBTYPE,575
12592,SUBTYPE,76031
12592,SUBTYPE,67774
12592,SUBTYPE,2455
12592,SUBTYPE,7700
12592,SUBTYPE,72089
12592,SUBTYPE,759
12592,SUBTYPE,11440
12592,SUBTYPE,81448
12592,SUBTYPE,68042
12592,SUBTYPE,80323
12592,SUBTYPE,8880
12592,SUBTYPE,7213
12592,SUBTYPE,75038
12592,SUBTYPE,2190
12592,SUBTYPE,70877
12592,SUBTYPE,70768
12592,SUBTYPE,1362
12592,SUBTYPE,12288
12592,SUBTYPE,72242
12592,SUBTYPE,4943
12592,SUBTYPE,74566
12592,SUBTYPE,4853
12592,SUBTYPE,70459
12592,SUBTYPE,7570
12592,SUBTYPE,73435
12592,SUBTYPE,70219
12592,SUBTYPE,75083
12592,SUBTYPE,77155
12592,SUBTYPE,9695
12592,SUBTYPE,73778
12592,SUBTYPE,74512
12592,SUBTYPE,80413
12592,SUBTYPE,715
12592,SUBTYPE,76017
12592,SUBTYPE,73004
12592,SUBTYPE,77532
12592,SUBTYPE,11495
12592,SUBTYPE,9934
12592,SUBTYPE,2442
12592,SUBTYPE,11451
12592,SUBTYPE,70472
12592,SUBTYPE,70669
12592,SUBTYPE,5328
12592,SUBTYPE,3456
12592,SUBTYPE,72634
12592,SUBTYPE,77768
12592,SUBTYPE,1865
12592,SUBTYPE,69764
12592,SUBTYPE,1021
12592,SUBTYPE,71302
12592,SUBTYPE,7107
12592,SUBTYPE,11021
12592,SUBTYPE,2929
12592,SUBTYPE,5831
12592,SUBTYPE,74486
12592,SUBTYPE,881
12592,SUBTYPE,74206
12592,SUBTYPE,75688
12592,SUBTYPE,76363
12592,SUBTYPE,5461
12592,SUBTYPE,73912
12592,SUBTYPE,6570
12592,SUBTYPE,72314
12592,SUBTYPE,633
12592,SUBTYPE,3902
12592,SUBTYPE,79165
12592,SUBTYPE,9679
12592,SUBTYPE,73804
12592,SUBTYPE,68995
12592,SUBTYPE,12294
12592,SUBTYPE,81688
12592,SUBTYPE,7234
12592,SUBTYPE,78324
12592,SUBTYPE,77202
12592,SUBTYPE,3525
12592,SUBTYPE,6332
12592,SUBTYPE,10956
12592,SUBTYPE,81205
12592,SUBTYPE,2200
12592,SUBTYPE,70122
12592,SUBTYPE,2031
12592,SUBTYPE,5133
12592,SUBTYPE,70064
12592,SUBTYPE,11529
12592,SUBTYPE,262
12592,SUBTYPE,71139
12592,SUBTYPE,2529
12592,SUBTYPE,8132
12592,SUBTYPE,6619
12592,SUBTYPE,76145
12592,SUBTYPE,68336
12592,SUBTYPE,13850
12592,SUBTYPE,10037
12592,SUBTYPE,8739
12592,SUBTYPE,67390
12592,SUBTYPE,78740
12592,SUBTYPE,13339
12592,SUBTYPE,13154
12592,SUBTYPE,78550
12592,SUBTYPE,72936
12592,SUBTYPE,5666
12592,SUBTYPE,72963
12592,SUBTYPE,67743
12592,SUBTYPE,12551
12592,SUBTYPE,79145
12592,SUBTYPE,70926
12592,SUBTYPE,76612
12592,SUBTYPE,14812
12592,SUBTYPE,4428
12592,SUBTYPE,8488
12592,SUBTYPE,7897
12592,SUBTYPE,73975
12592,SUBTYPE,13443
12592,SUBTYPE,8899
12592,SUBTYPE,10283
12592,SUBTYPE,13438
12592,SUBTYPE,6518
12592,SUBTYPE,81069
12592,SUBTYPE,14602
12592,SUBTYPE,81111
12592,SUBTYPE,21
12592,SUBTYPE,4899
12592,SUBTYPE,76509
12592,SUBTYPE,9831
12592,SUBTYPE,2000
12592,SUBTYPE,6563
12592,SUBTYPE,79980
12592,SUBTYPE,5715
12592,SUBTYPE,71731
12592,SUBTYPE,76244
12592,SUBTYPE,73432
12592,SUBTYPE,67560
12592,SUBTYPE,4437
12592,SUBTYPE,79415
12592,SUBTYPE,73275
12592,SUBTYPE,7695
12592,SUBTYPE,8902
12592,SUBTYPE,3929
12592,SUBTYPE,523
12592,SUBTYPE,74231
12592,SUBTYPE,72618
12592,SUBTYPE,5352
12592,SUBTYPE,85
12592,SUBTYPE,68685
12592,SUBTYPE,72095
12592,SUBTYPE,14810
12592,SUBTYPE,6546
12592,SUBTYPE,9807
12592,SUBTYPE,76560
12592,SUBTYPE,80670
12592,SUBTYPE,69361
12592,SUBTYPE,77360
12592,SUBTYPE,68612
12592,SUBTYPE,81523
12592,SUBTYPE,80451
12592,SUBTYPE,5315
12592,SUBTYPE,71331
12592,SUBTYPE,70257
12592,SUBTYPE,8901
12592,SUBTYPE,76077
12592,SUBTYPE,67735
12592,SUBTYPE,76284
12592,SUBTYPE,8337
12592,SUBTYPE,67388
12592,SUBTYPE,68826
12592,SUBTYPE,471
12592,SUBTYPE,4094
12592,SUBTYPE,78780
12592,SUBTYPE,11097
12592,SUBTYPE,4468
12592,SUBTYPE,14194
12592,SUBTYPE,68922
12592,SUBTYPE,78350
12592,SUBTYPE,78597
12592,SUBTYPE,72063
12592,SUBTYPE,73910
12592,SUBTYPE,70287
12592,SUBTYPE,67132
12592,SUBTYPE,11841
12592,SUBTYPE,79820
12592,SUBTYPE,2661
12592,SUBTYPE,6510
12592,SUBTYPE,917
12592,SUBTYPE,13315
12592,SUBTYPE,12865
12592,SUBTYPE,68495
12592,SUBTYPE,76824
8488,SUBTYPE,13480
8488,SUBTYPE,3889
8488,SUBTYPE,2384
8488,SUBTYPE,9675
8488,SUBTYPE,4367
8488,SUBTYPE,80358
8488,SUBTYPE,76745
8488,SUBTYPE,75283
8488,SUBTYPE,7342
8488,SUBTYPE,3035
8488,SUBTYPE,4977
8488,SUBTYPE,75953
8488,SUBTYPE,11080
8488,SUBTYPE,2845
8488,SUBTYPE,3595
8488,SUBTYPE,1971
8488,SUBTYPE,81788
8488,SUBTYPE,67316
8488,SUBTYPE,69099
8488,SUBTYPE,79670
8488,SUBTYPE,80501
8488,SUBTYPE,77239
8488,SUBTYPE,70500
8488,SUBTYPE,14415
8488,SUBTYPE,80411
8488,SUBTYPE,71120
8488,SUBTYPE,241
8488,SUBTYPE,78466
8488,SUBTYPE,8237
8488,SUBTYPE,80515
8488,SUBTYPE,12323
8488,SUBTYPE,592
8488,SUBTYPE,81828
8488,SUBTYPE,72102
8488,SUBTYPE,11532
8488,SUBTYPE,70051
8488,SUBTYPE,75641
8488,SUBTYPE,77030
8488,SUBTYPE,71848
8488,SUBTYPE,73018
8488,SUBTYPE,80771
8488,SUBTYPE,70777
8488,SUBTYPE,6336
8488,SUBTYPE,74636
8488,SUBTYPE,75453
8488,SUBTYPE,6776
8488,SUBTYPE,76306
8488,SUBTYPE,78085
8488,SUBTYPE,6017
8488,SUBTYPE,8222
8488,SUBTYPE,1647
8488,SUBTYPE,1258
8488,SUBTYPE,14142
8488,SUBTYPE,14640
8488,SUBTYPE,70431
8488,SUBTYPE,79334
8488,SUBTYPE,79818
8488,SUBTYPE,6940
8488,SUBTYPE,6864
8488,SUBTYPE,79173
8488,SUBTYPE,13292
8488,SUBTYPE,69909
8488,SUBTYPE,12632
8488,SUBTYPE,10937
8488,SUBTYPE,72359
8488,SUBTYPE,1337
8488,SUBTYPE,13096
8488,SUBTYPE,6552
8488,SUBTYPE,12489
8488,SUBTYPE,80178
8488,SUBTYPE,67270
8488,SUBTYPE,7138
8488,SUBTYPE,5696
8488,SUBTYPE,79460
8488,SUBTYPE,9672
8488,SUBTYPE,75606
8488,SUBTYPE,9792
8488,SUBTYPE,80803
8488,SUBTYPE,6978
8488,SUBTYPE,67949
8488,SUBTYPE,2260
8488,SUBTYPE,81779
8488,SUBTYPE,9106
8488,SUBTYPE,71033
8488,SUBTYPE,12830
8488,SUBTYPE,5988
8488,SUBTYPE,2818
8488,SUBTYPE,13295
8488,SUBTYPE,14982
8488,SUBTYPE,76639
8488,SUBTYPE,6685
8488,SUBTYPE,3357
8488,SUBTYPE,80987
8488,SUBTYPE,76140
8488,SUBTYPE,77585
8488,SUBTYPE,76635
8488,SUBTYPE,79878
8488,SUBTYPE,12194
8488,SUBTYPE,12885
8488,SUBTYPE,81855
8488,SUBTYPE,72787
8488,SUBTYPE,3328
8488,SUBTYPE,7085
8488,SUBTYPE,10694
8488,SUBTYPE,6501
8488,SUBTYPE,81403
8488,SUBTYPE,69357
8488,SUBTYPE,71525
8488,SUBTYPE,12252
8488,SUBTYPE,6902
8488,SUBTYPE,80696
8488,SUBTYPE,80016
8488,SUBTYPE,69223
8488,SUBTYPE,77526
8488,SUBTYPE,72179
8488,SUBTYPE,394
8488,SUBTYPE,79266
8488,SUBTYPE,6519
8488,SUBTYPE,3579
8488,SUBTYPE,3398
8488,SUBTYPE,75434
8488,SUBTYPE,1672
8488,SUBTYPE,6435
8488,SUBTYPE,72884
8488,SUBTYPE,8698
8488,SUBTYPE,71878
8488,SUBTYPE,72159
8488,SUBTYPE,73823
8488,SUBTYPE,74234
8488,SUBTYPE,220
8488,SUBTYPE,81766
8488,SUBTYPE,4484
8488,SUBTYPE,81583
8488,SUBTYPE,384
8488,SUBTYPE,2356
8488,SUBTYPE,2670
8488,SUBTYPE,12317
8488,SUBTYPE,13477
8488,SUBTYPE,13226
8488,SUBTYPE,4583
8488,SUBTYPE,5846
8488,SUBTYPE,5813
8488,SUBTYPE,4652
8488,SUBTYPE,69928
8488,SUBTYPE,81497
8488,SUBTYPE,3567
8488,SUBTYPE,11772
8488,SUBTYPE,70210
8488,SUBTYPE,69059
8488,SUBTYPE,67322
8488,SUBTYPE,81438
8488,SUBTYPE,68013
8488,SUBTYPE,9097
8488,SUBTYPE,11489
8488,SUBTYPE,81067
8488,SUBTYPE,69949
8488,SUBTYPE,0
8488,SUBTYPE,78288
8488,SUBTYPE,76877
8488,SUBTYPE,76053
8488,SUBTYPE,6708
8488,SUBTYPE,4053
8488,SUBTYPE,70519
8488,SUBTYPE,77794
8488,SUBTYPE,78277
8488,SUBTYPE,76660
8488,SUBTYPE,78066
8488,SUBTYPE,1360
8488,SUBTYPE,2706
8488,SUBTYPE,11566
8488,SUBTYPE,3927
8488,SUBTYPE,72125
8488,SUBTYPE,80009
8488,SUBTYPE,8910
8488,SUBTYPE,575
8488,SUBTYPE,76031
8488,SUBTYPE,67774
8488,SUBTYPE,2455
8488,SUBTYPE,7700
8488,SUBTYPE,72089
8488,SUBTYPE,759
8488,SUBTYPE,11440
8488,SUBTYPE,81448
8488,SUBTYPE,68042
8488,SUBTYPE,80323
8488,SUBTYPE,8880
8488,SUBTYPE,7213
8488,SUBTYPE,75038
8488,SUBTYPE,2190
8488,SUBTYPE,70877
8488,SUBTYPE,70768
8488,SUBTYPE,1362
8488,SUBTYPE,12288
8488,SUBTYPE,72242
8488,SUBTYPE,4943
8488,SUBTYPE,74566
8488,SUBTYPE,4853
8488,SUBTYPE,70459
8488,SUBTYPE,7570
8488,SUBTYPE,73435
8488,SUBTYPE,70219
8488,SUBTYPE,75083
8488,SUBTYPE,77155
8488,SUBTYPE,9695
8488,SUBTYPE,73778
8488,SUBTYPE,74512
8488,SUBTYPE,80413
8488,SUBTYPE,715
8488,SUBTYPE,76017
8488,SUBTYPE,73004
8488,SUBTYPE,77532
8488,SUBTYPE,11495
8488,SUBTYPE,9934
8488,SUBTYPE,2442
8488,SUBTYPE,11451
8488,SUBTYPE,70472
8488,SUBTYPE,70669
8488,SUBTYPE,5328
8488,SUBTYPE,3456
8488,SUBTYPE,72634
8488,SUBTYPE,77768
8488,SUBTYPE,1865
8488,SUBTYPE,69764
8488,SUBTYPE,1021
8488,SUBTYPE,71302
8488,SUBTYPE,7107
8488,SUBTYPE,11021
8488,SUBTYPE,2929
8488,SUBTYPE,5831
8488,SUBTYPE,74486
8488,SUBTYPE,881
8488,SUBTYPE,74206
8488,SUBTYPE,75688
8488,SUBTYPE,76363
8488,SUBTYPE,5461
8488,SUBTYPE,73912
8488,SUBTYPE,6570
8488,SUBTYPE,72314
8488,SUBTYPE,633
8488,SUBTYPE,3902
8488,SUBTYPE,79165
8488,SUBTYPE,9679
8488,SUBTYPE,73804
8488,SUBTYPE,68995
8488,SUBTYPE,12294
8488,SUBTYPE,81688
8488,SUBTYPE,7234
8488,SUBTYPE,78324
8488,SUBTYPE,77202
8488,SUBTYPE,3525
8488,SUBTYPE,6332
8488,SUBTYPE,10956
8488,SUBTYPE,81205
8488,SUBTYPE,2200
8488,SUBTYPE,70122
8488,SUBTYPE,2031
8488,SUBTYPE,5133
8488,SUBTYPE,70064
8488,SUBTYPE,11529
8488,SUBTYPE,262
8488,SUBTYPE,71139
8488,SUBTYPE,2529
8488,SUBTYPE,8132
8488,SUBTYPE,6619
8488,SUBTYPE,76145
8488,SUBTYPE,68336
8488,SUBTYPE,13850
8488,SUBTYPE,10037
8488,SUBTYPE,8739
8488,SUBTYPE,67390
8488,SUBTYPE,78740
8488,SUBTYPE,13339
8488,SUBTYPE,13154
8488,SUBTYPE,78550
8488,SUBTYPE,72936
8488,SUBTYPE,5666
8488,SUBTYPE,72963
8488,SUBTYPE,67743
8488,SUBTYPE,12551
8488,SUBTYPE,79145
8488,SUBTYPE,70926
8488,SUBTYPE,76612
8488,SUBTYPE,14812
8488,SUBTYPE,4428
8488,SUBTYPE,12592
8488,SUBTYPE,7897
8488,SUBTYPE,73975
8488,SUBTYPE,13443
8488,SUBTYPE,8899
8488,SUBTYPE,10283
8488,SUBTYPE,13438
8488,SUBTYPE,6518
8488,SUBTYPE,81069
8488,SUBTYPE,14602
8488,SUBTYPE,81111
8488,SUBTYPE,21
8488,SUBTYPE,4899
8488,SUBTYPE,76509
8488,SUBTYPE,9831
8488,SUBTYPE,2000
8488,SUBTYPE,6563
8488,SUBTYPE,79980
8488,SUBTYPE,5715
8488,SUBTYPE,71731
8488,SUBTYPE,76244
8488,SUBTYPE,73432
8488,SUBTYPE,67560
8488,SUBTYPE,4437
8488,SUBTYPE,79415
8488,SUBTYPE,73275
8488,SUBTYPE,7695
8488,SUBTYPE,8902
8488,SUBTYPE,3929
8488,SUBTYPE,523
8488,SUBTYPE,74231
8488,SUBTYPE,72618
8488,SUBTYPE,5352
8488,SUBTYPE,85
8488,SUBTYPE,68685
8488,SUBTYPE,72095
8488,SUBTYPE,14810
8488,SUBTYPE,6546
8488,SUBTYPE,9807
8488,SUBTYPE,76560
8488,SUBTYPE,80670
8488,SUBTYPE,69361
8488,SUBTYPE,77360
8488,SUBTYPE,68612
8488,SUBTYPE,81523
8488,SUBTYPE,80451
8488,SUBTYPE,5315
8488,SUBTYPE,71331
8488,SUBTYPE,70257
8488,SUBTYPE,8901
8488,SUBTYPE,76077
8488,SUBTYPE,67735
8488,SUBTYPE,76284
8488,SUBTYPE,8337
8488,SUBTYPE,67388
8488,SUBTYPE,68826
8488,SUBTYPE,471
8488,SUBTYPE,4094
8488,SUBTYPE,78780
8488,SUBTYPE,11097
8488,SUBTYPE,4468
8488,SUBTYPE,14194
8488,SUBTYPE,68922
8488,SUBTYPE,78350
8488,SUBTYPE,78597
8488,SUBTYPE,72063
8488,SUBTYPE,73910
8488,SUBTYPE,70287
8488,SUBTYPE,67132
8488,SUBTYPE,11841
8488,SUBTYPE,79820
8488,SUBTYPE,2661
8488,SUBTYPE,6510
8488,SUBTYPE,917
8488,SUBTYPE,13315
8488,SUBTYPE,12865
8488,SUBTYPE,68495
8488,SUBTYPE,76824
7897,SUBTYPE,13480
7897,SUBTYPE,3889
7897,SUBTYPE,2384
7897,SUBTYPE,9675
7897,SUBTYPE,4367
7897,SUBTYPE,80358
7897,SUBTYPE,76745
7897,SUBTYPE,75283
7897,SUBTYPE,7342
7897,SUBTYPE,3035
7897,SUBTYPE,4977
7897,SUBTYPE,75953
7897,SUBTYPE,11080
7897,SUBTYPE,2845
7897,SUBTYPE,3595
7897,SUBTYPE,1971
7897,SUBTYPE,81788
7897,SUBTYPE,67316
7897,SUBTYPE,69099
7897,SUBTYPE,79670
7897,SUBTYPE,80501
7897,SUBTYPE,77239
7897,SUBTYPE,70500
7897,SUBTYPE,14415
7897,SUBTYPE,80411
7897,SUBTYPE,71120
7897,SUBTYPE,241
7897,SUBTYPE,78466
7897,SUBTYPE,8237
7897,SUBTYPE,80515
7897,SUBTYPE,12323
7897,SUBTYPE,592
7897,SUBTYPE,81828
7897,SUBTYPE,72102
7897,SUBTYPE,11532
7897,SUBTYPE,70051
7897,SUBTYPE,75641
7897,SUBTYPE,77030
7897,SUBTYPE,71848
7897,SUBTYPE,73018
7897,SUBTYPE,80771
7897,SUBTYPE,70777
7897,SUBTYPE,6336
7897,SUBTYPE,74636
7897,SUBTYPE,75453
7897,SUBTYPE,6776
7897,SUBTYPE,76306
7897,SUBTYPE,78085
7897,SUBTYPE,6017
7897,SUBTYPE,8222
7897,SUBTYPE,1647
7897,SUBTYPE,1258
7897,SUBTYPE,14142
7897,SUBTYPE,14640
7897,SUBTYPE,70431
7897,SUBTYPE,79334
7897,SUBTYPE,79818
7897,SUBTYPE,6940
7897,SUBTYPE,6864
7897,SUBTYPE,79173
7897,SUBTYPE,13292
7897,SUBTYPE,69909
7897,SUBTYPE,12632
7897,SUBTYPE,10937
7897,SUBTYPE,72359
7897,SUBTYPE,1337
7897,SUBTYPE,13096
7897,SUBTYPE,6552
7897,SUBTYPE,12489
7897,SUBTYPE,80178
7897,SUBTYPE,67270
7897,SUBTYPE,7138
7897,SUBTYPE,5696
7897,SUBTYPE,79460
7897,SUBTYPE,9672
7897,SUBTYPE,75606
7897,SUBTYPE,9792
7897,SUBTYPE,80803
7897,SUBTYPE,6978
7897,SUBTYPE,67949
7897,SUBTYPE,2260
7897,SUBTYPE,81779
7897,SUBTYPE,9106
7897,SUBTYPE,71033
7897,SUBTYPE,12830
7897,SUBTYPE,5988
7897,SUBTYPE,2818
7897,SUBTYPE,13295
7897,SUBTYPE,14982
7897,SUBTYPE,76639
7897,SUBTYPE,6685
7897,SUBTYPE,3357
7897,SUBTYPE,80987
7897,SUBTYPE,76140
7897,SUBTYPE,77585
7897,SUBTYPE,76635
7897,SUBTYPE,79878
7897,SUBTYPE,12194
7897,SUBTYPE,12885
7897,SUBTYPE,81855
7897,SUBTYPE,72787
7897,SUBTYPE,3328
7897,SUBTYPE,7085
7897,SUBTYPE,10694
7897,SUBTYPE,6501
7897,SUBTYPE,81403
7897,SUBTYPE,69357
7897,SUBTYPE,71525
7897,SUBTYPE,12252
7897,SUBTYPE,6902
7897,SUBTYPE,80696
7897,SUBTYPE,80016
7897,SUBTYPE,69223
7897,SUBTYPE,77526
7897,SUBTYPE,72179
7897,SUBTYPE,394
7897,SUBTYPE,79266
7897,SUBTYPE,6519
7897,SUBTYPE,3579
7897,SUBTYPE,3398
7897,SUBTYPE,75434
7897,SUBTYPE,1672
7897,SUBTYPE,6435
7897,SUBTYPE,72884
7897,SUBTYPE,8698
7897,SUBTYPE,71878
7897,SUBTYPE,72159
7897,SUBTYPE,73823
7897,SUBTYPE,74234
7897,SUBTYPE,220
7897,SUBTYPE,81766
7897,SUBTYPE,4484
7897,SUBTYPE,81583
7897,SUBTYPE,384
7897,SUBTYPE,2356
7897,SUBTYPE,2670
7897,SUBTYPE,12317
7897,SUBTYPE,13477
7897,SUBTYPE,13226
7897,SUBTYPE,4583
7897,SUBTYPE,5846
7897,SUBTYPE,5813
7897,SUBTYPE,4652
7897,SUBTYPE,69928
7897,SUBTYPE,81497
7897,SUBTYPE,3567
7897,SUBTYPE,11772
7897,SUBTYPE,70210
7897,SUBTYPE,69059
7897,SUBTYPE,67322
7897,SUBTYPE,81438
7897,SUBTYPE,68013
7897,SUBTYPE,9097
7897,SUBTYPE,11489
7897,SUBTYPE,81067
7897,SUBTYPE,69949
7897,SUBTYPE,0
7897,SUBTYPE,78288
7897,SUBTYPE,76877
7897,SUBTYPE,76053
7897,SUBTYPE,6708
7897,SUBTYPE,4053
7897,SUBTYPE,70519
7897,SUBTYPE,77794
7897,SUBTYPE,78277
7897,SUBTYPE,76660
7897,SUBTYPE,78066
7897,SUBTYPE,1360
7897,SUBTYPE,2706
7897,SUBTYPE,11566
7897,SUBTYPE,3927
7897,SUBTYPE,72125
7897,SUBTYPE,80009
7897,SUBTYPE,8910
7897,SUBTYPE,575
7897,SUBTYPE,76031
7897,SUBTYPE,67774
7897,SUBTYPE,2455
7897,SUBTYPE,7700
7897,SUBTYPE,72089
7897,SUBTYPE,759
7897,SUBTYPE,11440
7897,SUBTYPE,81448
7897,SUBTYPE,68042
7897,SUBTYPE,80323
7897,SUBTYPE,8880
7897,SUBTYPE,7213
7897,SUBTYPE,75038
7897,SUBTYPE,2190
7897,SUBTYPE,70877
7897,SUBTYPE,70768
7897,SUBTYPE,1362
7897,SUBTYPE,12288
7897,SUBTYPE,72242
7897,SUBTYPE,4943
7897,SUBTYPE,74566
7897,SUBTYPE,4853
7897,SUBTYPE,70459
7897,SUBTYPE,7570
7897,SUBTYPE,73435
7897,SUBTYPE,70219
7897,SUBTYPE,75083
7897,SUBTYPE,77155
7897,SUBTYPE,9695
7897,SUBTYPE,73778
7897,SUBTYPE,74512
7897,SUBTYPE,80413
7897,SUBTYPE,715
7897,SUBTYPE,76017
7897,SUBTYPE,73004
7897,SUBTYPE,77532
7897,SUBTYPE,11495
7897,SUBTYPE,9934
7897,SUBTYPE,2442
7897,SUBTYPE,11451
7897,SUBTYPE,70472
7897,SUBTYPE,70669
7897,SUBTYPE,5328
7897,SUBTYPE,3456
7897,SUBTYPE,72634
7897,SUBTYPE,77768
7897,SUBTYPE,1865
7897,SUBTYPE,69764
7897,SUBTYPE,1021
7897,SUBTYPE,71302
7897,SUBTYPE,7107
7897,SUBTYPE,11021
7897,SUBTYPE,2929
7897,SUBTYPE,5831
7897,SUBTYPE,74486
7897,SUBTYPE,881
7897,SUBTYPE,74206
7897,SUBTYPE,75688
7897,SUBTYPE,76363
7897,SUBTYPE,5461
7897,SUBTYPE,73912
7897,SUBTYPE,6570
7897,SUBTYPE,72314
7897,SUBTYPE,633
7897,SUBTYPE,3902
7897,SUBTYPE,79165
7897,SUBTYPE,9679
7897,SUBTYPE,73804
7897,SUBTYPE,68995
7897,SUBTYPE,12294
7897,SUBTYPE,81688
7897,SUBTYPE,7234
7897,SUBTYPE,78324
7897,SUBTYPE,77202
7897,SUBTYPE,3525
